userid,payment_amount,payment_date
5627c847-b50f-486a-ac01-fec29c5ee5b3,5,2020-04-30 13:13:18
3b7e01f7-6778-4bc0-b31d-7ec866ea8c95,46,2020-05-01 01:28:23
f7dab0ef-4c57-4221-b602-dcb71087dee8,21,2020-05-01 07:09:43
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,75,2020-05-01 21:10:05
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,36,2020-05-02 03:07:23
7696fa6d-9f61-44e5-b38b-726461631683,64,2020-05-03 21:08:31
bc1664e4-83d2-4a93-8bc7-5a353df97d14,68,2020-05-03 22:41:10
5627c847-b50f-486a-ac01-fec29c5ee5b3,17,2020-05-04 16:10:32
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,91,2020-05-05 13:58:40
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,81,2020-05-05 19:30:08
7ba498a7-192f-45b1-9583-6249a8beb5ea,46,2020-05-06 16:39:13
80108da1-eb03-467a-a297-b44f5724f9cb,4,2020-05-06 18:44:19
ba28c03c-966a-4334-8cae-c426e9d83209,48,2020-05-06 23:37:49
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,1,2020-05-07 03:43:58
9a21fc18-adc4-4822-a104-3b791c7054cd,81,2020-05-07 14:45:58
fbe7b364-b056-4a93-ab4a-1470077e9a4e,81,2020-05-09 03:55:27
6c31f465-8df8-4630-8988-1dac1a950bed,21,2020-05-09 04:04:34
7ba498a7-192f-45b1-9583-6249a8beb5ea,63,2020-05-09 17:30:00
184e96cf-84ce-40df-93c7-b3a89572e175,56,2020-05-09 20:39:44
fbe7b364-b056-4a93-ab4a-1470077e9a4e,1,2020-05-10 17:28:07
5b81f2c0-1925-4e6d-924d-f5323aafb9de,95,2020-05-11 01:32:55
b21456e9-eb12-485e-bef1-bcae563e11b4,67,2020-05-12 03:46:27
c11a9aee-95eb-4863-8146-c4c3956d8a02,31,2020-05-12 06:36:17
4362791f-dea2-41d8-ac56-c80f811a8487,55,2020-05-12 11:43:56
482520fb-8e69-48f4-8961-3b79e0bd9a44,76,2020-05-12 14:14:10
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,27,2020-05-13 09:21:08
7ba498a7-192f-45b1-9583-6249a8beb5ea,2,2020-05-13 10:55:32
96713f89-fc21-4107-a8c3-bb42d0f5ffd4,50,2020-05-13 13:27:01
4c2047c8-c231-4699-95a4-dae918e96087,39,2020-05-13 14:16:44
7dfbd71b-a880-41b5-8549-8deb07374988,65,2020-05-13 16:40:44
b3a39b62-bbd1-46e0-8222-71bd9465fab5,75,2020-05-13 18:51:38
30c77848-b0ca-4f48-a78c-b8923b8cf895,82,2020-05-14 20:41:39
fe2c931c-4973-4c30-aec6-300aab577f02,77,2020-05-15 09:57:56
a2d4f53c-f353-4bc0-9640-e3d8203af78e,29,2020-05-15 11:34:30
385fc5c2-299a-4f44-b79b-df22fc623278,66,2020-05-16 02:41:27
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,10,2020-05-16 19:51:18
5b81f2c0-1925-4e6d-924d-f5323aafb9de,87,2020-05-17 11:41:28
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,2,2020-05-17 13:47:55
b21456e9-eb12-485e-bef1-bcae563e11b4,72,2020-05-19 06:11:20
7dfbd71b-a880-41b5-8549-8deb07374988,47,2020-05-19 11:13:19
9f76499a-2e82-41c6-bbef-8f7c09c9d287,20,2020-05-19 11:37:47
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,61,2020-05-19 22:01:51
30c77848-b0ca-4f48-a78c-b8923b8cf895,91,2020-05-21 00:43:56
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,85,2020-05-21 06:53:18
9a21fc18-adc4-4822-a104-3b791c7054cd,70,2020-05-21 19:41:26
be9ec273-c9ac-4919-b1a8-c23899fa3c98,11,2020-05-24 05:35:30
fe2c931c-4973-4c30-aec6-300aab577f02,60,2020-05-25 04:47:42
4399a464-bd77-49b1-a7e3-f5d26103cc13,76,2020-05-25 17:38:22
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,93,2020-05-26 03:49:19
9976c7d6-4d58-4558-8d78-0c9328b73ae1,20,2020-05-26 14:05:50
a7221354-1cf2-474b-b0ec-c5d62aff2429,1,2020-05-27 02:47:11
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,86,2020-05-27 13:49:40
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,40,2020-05-29 03:19:08
806057da-27ca-4726-85f4-528b828c6f8a,68,2020-05-30 04:50:48
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,51,2020-05-30 14:13:18
4cb59c86-51a6-46a7-97ed-0274d448f9da,56,2020-05-31 02:27:46
05fad709-1d71-472d-95b8-71a60c6c1b25,39,2020-05-31 06:42:30
a7568139-0dbb-4627-84d0-9991061374ed,98,2020-05-31 08:26:29
666e4f2f-ac77-416f-8932-b219ab61eeea,89,2020-06-01 14:03:58
666e4f2f-ac77-416f-8932-b219ab61eeea,50,2020-06-02 09:15:39
23631745-9811-4e90-8cae-f429c831ee7d,37,2020-06-02 23:54:49
cb927c97-9025-40bb-a563-f20b644946c3,59,2020-06-03 02:18:53
bc4f07d7-a707-419f-b6aa-a83a61cadf75,10,2020-06-03 13:43:08
e3951e68-19c2-4996-85cf-830d11f5bdfa,72,2020-06-03 14:24:46
43b5898e-2898-4586-8366-7aeb34e951fa,52,2020-06-04 14:32:43
23631745-9811-4e90-8cae-f429c831ee7d,44,2020-06-04 14:40:38
fd2b16cf-a3fc-452d-89ac-ac3587864378,44,2020-06-05 17:22:54
e7f570bf-a190-47fe-9466-7711669513d1,44,2020-06-05 18:56:20
551e9c45-3490-49dc-8524-c97c5f2cce4f,95,2020-06-06 18:47:46
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,64,2020-06-06 20:25:54
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,7,2020-06-07 13:35:16
4362791f-dea2-41d8-ac56-c80f811a8487,72,2020-06-07 19:19:15
9a21fc18-adc4-4822-a104-3b791c7054cd,63,2020-06-08 02:03:42
9f76499a-2e82-41c6-bbef-8f7c09c9d287,1,2020-06-08 02:35:52
fbe7b364-b056-4a93-ab4a-1470077e9a4e,67,2020-06-09 06:56:38
61b65069-1af1-40fb-8405-669349affd66,78,2020-06-09 15:34:26
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,78,2020-06-11 21:46:02
b21456e9-eb12-485e-bef1-bcae563e11b4,29,2020-06-11 22:00:12
551e9c45-3490-49dc-8524-c97c5f2cce4f,48,2020-06-12 06:38:00
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,1,2020-06-12 11:16:30
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,97,2020-06-12 18:45:31
e7f570bf-a190-47fe-9466-7711669513d1,11,2020-06-13 03:04:08
f7dab0ef-4c57-4221-b602-dcb71087dee8,64,2020-06-13 10:58:34
5627c847-b50f-486a-ac01-fec29c5ee5b3,71,2020-06-14 05:41:05
6c31f465-8df8-4630-8988-1dac1a950bed,27,2020-06-14 09:07:00
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,77,2020-06-15 16:24:48
ba28c03c-966a-4334-8cae-c426e9d83209,77,2020-06-16 12:58:00
b21456e9-eb12-485e-bef1-bcae563e11b4,92,2020-06-16 19:37:42
523cde68-3d52-44ae-8e8d-cfd83ad877ca,99,2020-06-17 03:15:34
e7f570bf-a190-47fe-9466-7711669513d1,25,2020-06-17 23:56:22
fbe7b364-b056-4a93-ab4a-1470077e9a4e,17,2020-06-18 05:49:14
0d924c07-26cd-4a08-880f-5c0f973db4a0,19,2020-06-18 09:00:08
7dfbd71b-a880-41b5-8549-8deb07374988,54,2020-06-18 16:39:00
184e96cf-84ce-40df-93c7-b3a89572e175,64,2020-06-19 06:29:30
b76b02ce-f21f-4d42-8ebc-4223dc0980da,56,2020-06-21 15:55:24
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,10,2020-06-22 13:28:19
c11a9aee-95eb-4863-8146-c4c3956d8a02,66,2020-06-22 14:28:47
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,28,2020-06-22 19:16:04
db3be399-62e2-411d-9724-38550a02d53d,39,2020-06-23 14:12:47
a665db39-536c-4c1d-b53b-3b0cb8f678bb,66,2020-06-23 22:04:02
61b65069-1af1-40fb-8405-669349affd66,85,2020-06-25 11:12:06
4cb59c86-51a6-46a7-97ed-0274d448f9da,99,2020-06-27 06:51:58
3b7e01f7-6778-4bc0-b31d-7ec866ea8c95,1,2020-06-27 13:55:06
184e96cf-84ce-40df-93c7-b3a89572e175,70,2020-06-30 04:46:20
9976c7d6-4d58-4558-8d78-0c9328b73ae1,85,2020-06-30 20:34:53
87f66716-d900-49b4-bde4-92bb55b44536,12,2020-07-01 02:20:23
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,10,2020-07-03 07:00:17
e7f570bf-a190-47fe-9466-7711669513d1,46,2020-07-03 12:47:01
b21456e9-eb12-485e-bef1-bcae563e11b4,34,2020-07-05 06:34:15
c11a9aee-95eb-4863-8146-c4c3956d8a02,27,2020-07-06 04:12:34
551e9c45-3490-49dc-8524-c97c5f2cce4f,12,2020-07-06 11:59:58
cb927c97-9025-40bb-a563-f20b644946c3,75,2020-07-06 12:11:56
c2f9a906-0756-4e6e-b21c-7fe80931e42d,61,2020-07-06 19:42:25
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,88,2020-07-08 03:08:17
d5e3fd09-e774-4d97-8a44-9414f02e14cb,5,2020-07-08 04:07:13
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,63,2020-07-08 18:14:27
a90ca77c-e839-460d-8047-b5bf1e70f471,28,2020-07-09 13:13:38
7ba498a7-192f-45b1-9583-6249a8beb5ea,68,2020-07-09 19:39:29
63a02edc-682c-488a-a7ed-98c659b7e6d2,82,2020-07-10 06:11:30
ba28c03c-966a-4334-8cae-c426e9d83209,92,2020-07-10 07:23:07
3b82d826-fa26-42bb-83c2-01b1a16c4e51,94,2020-07-10 16:04:42
9f76499a-2e82-41c6-bbef-8f7c09c9d287,90,2020-07-11 09:12:29
5627c847-b50f-486a-ac01-fec29c5ee5b3,74,2020-07-11 12:49:36
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,71,2020-07-12 15:55:15
fe2c931c-4973-4c30-aec6-300aab577f02,25,2020-07-12 18:10:34
b90a6273-37a4-4082-b0e7-916a7502f225,13,2020-07-14 05:55:05
92690d8f-94db-4af8-9959-64367e388883,78,2020-07-14 10:46:10
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,10,2020-07-14 11:59:54
fdd1ed13-4e10-4bae-8344-63501c51222f,62,2020-07-16 01:53:42
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,12,2020-07-17 02:04:31
9f76499a-2e82-41c6-bbef-8f7c09c9d287,89,2020-07-17 08:59:38
fe2c931c-4973-4c30-aec6-300aab577f02,49,2020-07-19 14:50:16
385fc5c2-299a-4f44-b79b-df22fc623278,78,2020-07-20 16:55:17
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,6,2020-07-20 23:52:18
e3951e68-19c2-4996-85cf-830d11f5bdfa,33,2020-07-21 01:11:15
fdd1ed13-4e10-4bae-8344-63501c51222f,22,2020-07-21 20:20:25
1b203264-ef37-4988-a0d6-e854c9060064,36,2020-07-22 05:50:29
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,93,2020-07-22 13:20:43
a90ca77c-e839-460d-8047-b5bf1e70f471,13,2020-07-24 09:10:08
fe2c931c-4973-4c30-aec6-300aab577f02,95,2020-07-25 06:34:11
80108da1-eb03-467a-a297-b44f5724f9cb,38,2020-07-25 08:47:43
e7f570bf-a190-47fe-9466-7711669513d1,30,2020-07-25 16:41:05
0d924c07-26cd-4a08-880f-5c0f973db4a0,82,2020-07-25 20:12:56
61b65069-1af1-40fb-8405-669349affd66,22,2020-07-26 14:50:37
7ba498a7-192f-45b1-9583-6249a8beb5ea,99,2020-07-27 12:31:52
ba28c03c-966a-4334-8cae-c426e9d83209,97,2020-07-27 13:57:23
b774db42-b90a-41f9-baed-a0873e63af98,76,2020-07-28 01:53:40
63a02edc-682c-488a-a7ed-98c659b7e6d2,70,2020-07-29 22:39:36
16b8b179-48bd-4605-8d86-4ad619270f56,89,2020-07-30 03:21:20
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,53,2020-07-30 22:19:13
c2f9a906-0756-4e6e-b21c-7fe80931e42d,51,2020-07-31 06:53:07
cb927c97-9025-40bb-a563-f20b644946c3,44,2020-08-01 15:36:44
23631745-9811-4e90-8cae-f429c831ee7d,92,2020-08-01 23:11:58
9effa928-16c5-4438-ac9f-7ad852f5efa0,13,2020-08-02 02:41:59
b90a6273-37a4-4082-b0e7-916a7502f225,70,2020-08-02 06:33:41
afc114e2-099f-40f4-a376-2909774a9a7f,9,2020-08-02 23:57:30
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,60,2020-08-03 09:42:55
63a02edc-682c-488a-a7ed-98c659b7e6d2,37,2020-08-03 15:41:15
43b5898e-2898-4586-8366-7aeb34e951fa,35,2020-08-04 10:21:26
f7dab0ef-4c57-4221-b602-dcb71087dee8,98,2020-08-04 21:52:32
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,74,2020-08-05 05:34:46
7dfde3d5-cbcc-4ee9-a20f-21aeb4040bd1,89,2020-08-05 17:21:02
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,50,2020-08-06 05:54:09
b30b9e6a-95a5-44f6-bd9b-b89c252c6e3b,93,2020-08-06 09:03:51
c2f9a906-0756-4e6e-b21c-7fe80931e42d,64,2020-08-06 15:37:25
b21456e9-eb12-485e-bef1-bcae563e11b4,50,2020-08-07 12:49:55
db3be399-62e2-411d-9724-38550a02d53d,31,2020-08-08 03:02:14
53d3af82-a9cc-4b30-89b4-2755f9beaaed,100,2020-08-08 08:57:25
61b65069-1af1-40fb-8405-669349affd66,78,2020-08-08 12:20:23
a2d4f53c-f353-4bc0-9640-e3d8203af78e,39,2020-08-10 23:13:55
9effa928-16c5-4438-ac9f-7ad852f5efa0,65,2020-08-11 15:28:45
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,82,2020-08-11 19:26:28
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,67,2020-08-13 07:57:15
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,97,2020-08-13 15:02:07
fdd1ed13-4e10-4bae-8344-63501c51222f,15,2020-08-13 20:06:51
7696fa6d-9f61-44e5-b38b-726461631683,58,2020-08-14 14:02:49
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,15,2020-08-14 15:59:25
3b7e01f7-6778-4bc0-b31d-7ec866ea8c95,17,2020-08-15 09:34:43
b21456e9-eb12-485e-bef1-bcae563e11b4,84,2020-08-15 16:54:39
b21456e9-eb12-485e-bef1-bcae563e11b4,22,2020-08-16 07:05:11
a2d4f53c-f353-4bc0-9640-e3d8203af78e,1,2020-08-19 10:03:12
9976c7d6-4d58-4558-8d78-0c9328b73ae1,73,2020-08-20 10:12:40
aad1874b-28a0-42b3-962e-6f3aed662d9d,45,2020-08-20 21:54:59
b3a39b62-bbd1-46e0-8222-71bd9465fab5,77,2020-08-21 04:30:27
482520fb-8e69-48f4-8961-3b79e0bd9a44,73,2020-08-21 10:25:29
7dfbd71b-a880-41b5-8549-8deb07374988,50,2020-08-21 15:44:43
7f920fab-f166-4f50-9667-9bfce267c735,70,2020-08-21 20:02:15
a90ca77c-e839-460d-8047-b5bf1e70f471,35,2020-08-23 13:13:25
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,19,2020-08-24 01:49:25
482520fb-8e69-48f4-8961-3b79e0bd9a44,18,2020-08-24 12:15:28
5b81f2c0-1925-4e6d-924d-f5323aafb9de,69,2020-08-25 19:21:29
16b8b179-48bd-4605-8d86-4ad619270f56,65,2020-08-26 10:15:46
92690d8f-94db-4af8-9959-64367e388883,38,2020-08-26 17:48:55
806057da-27ca-4726-85f4-528b828c6f8a,44,2020-08-26 23:00:52
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,18,2020-08-27 04:23:18
63a02edc-682c-488a-a7ed-98c659b7e6d2,92,2020-08-28 14:19:38
fdd1ed13-4e10-4bae-8344-63501c51222f,60,2020-08-29 16:36:40
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,97,2020-08-29 21:18:10
fe2c931c-4973-4c30-aec6-300aab577f02,35,2020-08-30 00:18:58
9976c7d6-4d58-4558-8d78-0c9328b73ae1,18,2020-08-30 14:44:20
80108da1-eb03-467a-a297-b44f5724f9cb,87,2020-08-31 03:27:45
ba28c03c-966a-4334-8cae-c426e9d83209,57,2020-09-01 15:48:32
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,31,2020-09-02 10:06:40
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,27,2020-09-03 04:19:20
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,81,2020-09-03 06:09:26
9d61c089-dc5d-4f57-b993-0733195007d4,84,2020-09-03 11:58:14
42e952ee-8bb9-49ac-ba46-d7d9d4d92777,51,2020-09-04 06:18:51
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,31,2020-09-04 17:04:17
3b7e01f7-6778-4bc0-b31d-7ec866ea8c95,82,2020-09-06 14:31:25
4c2047c8-c231-4699-95a4-dae918e96087,83,2020-09-07 21:52:50
9f76499a-2e82-41c6-bbef-8f7c09c9d287,22,2020-09-09 20:37:14
3b82d826-fa26-42bb-83c2-01b1a16c4e51,58,2020-09-10 03:31:01
fbe7b364-b056-4a93-ab4a-1470077e9a4e,57,2020-09-11 02:25:51
ce6cbed7-58a7-4b93-96f5-b53b7550b2a5,97,2020-09-11 15:27:24
b21456e9-eb12-485e-bef1-bcae563e11b4,70,2020-09-13 09:14:41
4c2047c8-c231-4699-95a4-dae918e96087,62,2020-09-14 12:53:20
d5e3fd09-e774-4d97-8a44-9414f02e14cb,3,2020-09-14 18:49:23
d4cb66b0-3894-4e30-98f9-987309d01b65,82,2020-09-15 00:36:36
4c2047c8-c231-4699-95a4-dae918e96087,49,2020-09-17 07:58:11
cb927c97-9025-40bb-a563-f20b644946c3,75,2020-09-17 21:31:58
c11a9aee-95eb-4863-8146-c4c3956d8a02,6,2020-09-17 23:55:56
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,100,2020-09-18 05:08:19
7dfbd71b-a880-41b5-8549-8deb07374988,72,2020-09-18 15:50:04
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,93,2020-09-19 12:21:32
9976c7d6-4d58-4558-8d78-0c9328b73ae1,34,2020-09-19 12:54:54
385fc5c2-299a-4f44-b79b-df22fc623278,31,2020-09-19 22:30:28
afc114e2-099f-40f4-a376-2909774a9a7f,49,2020-09-20 15:20:31
c228799f-a20c-41c0-99f7-cbece2d77d88,54,2020-09-22 07:39:56
38b7aa6c-1235-482a-bca8-956f98c0dca6,79,2020-09-22 07:47:23
fbe7b364-b056-4a93-ab4a-1470077e9a4e,89,2020-09-22 09:32:10
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,67,2020-09-22 13:45:15
cb927c97-9025-40bb-a563-f20b644946c3,62,2020-09-22 14:35:57
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,53,2020-09-24 14:40:51
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,2,2020-09-24 18:02:03
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,89,2020-09-24 19:10:18
cb927c97-9025-40bb-a563-f20b644946c3,43,2020-09-26 11:00:28
184e96cf-84ce-40df-93c7-b3a89572e175,64,2020-09-26 12:14:54
5627c847-b50f-486a-ac01-fec29c5ee5b3,97,2020-09-27 02:34:28
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,83,2020-09-27 11:47:11
38b7aa6c-1235-482a-bca8-956f98c0dca6,85,2020-09-29 15:07:34
c2f9a906-0756-4e6e-b21c-7fe80931e42d,62,2020-09-30 20:43:04
385fc5c2-299a-4f44-b79b-df22fc623278,11,2020-10-02 23:12:30
523cde68-3d52-44ae-8e8d-cfd83ad877ca,88,2020-10-02 23:22:41
b30b9e6a-95a5-44f6-bd9b-b89c252c6e3b,8,2020-10-03 12:59:07
92690d8f-94db-4af8-9959-64367e388883,5,2020-10-04 00:53:57
184e96cf-84ce-40df-93c7-b3a89572e175,34,2020-10-04 02:04:29
482520fb-8e69-48f4-8961-3b79e0bd9a44,27,2020-10-06 01:19:09
385fc5c2-299a-4f44-b79b-df22fc623278,41,2020-10-08 00:38:32
a90ca77c-e839-460d-8047-b5bf1e70f471,9,2020-10-08 04:50:53
806057da-27ca-4726-85f4-528b828c6f8a,25,2020-10-08 05:47:54
23631745-9811-4e90-8cae-f429c831ee7d,63,2020-10-08 14:45:54
184e96cf-84ce-40df-93c7-b3a89572e175,99,2020-10-08 15:22:39
92690d8f-94db-4af8-9959-64367e388883,18,2020-10-08 18:58:40
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,16,2020-10-10 04:08:08
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,59,2020-10-10 06:22:28
bc1664e4-83d2-4a93-8bc7-5a353df97d14,81,2020-10-11 04:56:23
7696fa6d-9f61-44e5-b38b-726461631683,88,2020-10-11 09:48:04
9a21fc18-adc4-4822-a104-3b791c7054cd,64,2020-10-12 12:32:58
a70ee142-a24f-4aaa-9256-e0e25f3c207b,5,2020-10-12 13:42:59
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,12,2020-10-12 21:39:21
a2d4f53c-f353-4bc0-9640-e3d8203af78e,32,2020-10-13 12:04:13
db3be399-62e2-411d-9724-38550a02d53d,41,2020-10-13 20:35:57
4362791f-dea2-41d8-ac56-c80f811a8487,87,2020-10-13 20:52:29
b21456e9-eb12-485e-bef1-bcae563e11b4,47,2020-10-14 06:00:46
b76b02ce-f21f-4d42-8ebc-4223dc0980da,90,2020-10-14 15:03:10
551e9c45-3490-49dc-8524-c97c5f2cce4f,52,2020-10-15 08:25:39
e3951e68-19c2-4996-85cf-830d11f5bdfa,23,2020-10-16 15:35:45
db3be399-62e2-411d-9724-38550a02d53d,43,2020-10-16 16:17:33
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,99,2020-10-16 20:27:27
8e0b68d2-5449-4991-ad3e-fae5a8734981,84,2020-10-17 07:17:07
53d3af82-a9cc-4b30-89b4-2755f9beaaed,28,2020-10-17 12:51:55
23631745-9811-4e90-8cae-f429c831ee7d,1,2020-10-18 07:28:31
806057da-27ca-4726-85f4-528b828c6f8a,30,2020-10-19 11:09:15
a2d4f53c-f353-4bc0-9640-e3d8203af78e,12,2020-10-19 14:21:02
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,100,2020-10-20 18:52:30
666e4f2f-ac77-416f-8932-b219ab61eeea,30,2020-10-21 06:20:49
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,16,2020-10-21 12:14:15
92690d8f-94db-4af8-9959-64367e388883,92,2020-10-21 18:58:18
c2f9a906-0756-4e6e-b21c-7fe80931e42d,76,2020-10-23 10:14:13
53d3af82-a9cc-4b30-89b4-2755f9beaaed,69,2020-10-23 14:34:47
99f4e765-ac64-49d5-9653-0cb5b02e574d,80,2020-10-25 10:57:32
c228799f-a20c-41c0-99f7-cbece2d77d88,93,2020-10-25 17:37:39
9976c7d6-4d58-4558-8d78-0c9328b73ae1,59,2020-10-26 00:51:47
63a02edc-682c-488a-a7ed-98c659b7e6d2,92,2020-10-26 02:29:12
7696fa6d-9f61-44e5-b38b-726461631683,29,2020-10-26 06:04:16
6c31f465-8df8-4630-8988-1dac1a950bed,17,2020-10-26 21:27:19
482520fb-8e69-48f4-8961-3b79e0bd9a44,4,2020-10-27 02:49:55
7ba498a7-192f-45b1-9583-6249a8beb5ea,66,2020-10-28 11:55:00
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,21,2020-10-28 20:37:46
80108da1-eb03-467a-a297-b44f5724f9cb,96,2020-10-29 08:04:37
666e4f2f-ac77-416f-8932-b219ab61eeea,20,2020-10-30 05:22:56
c2f9a906-0756-4e6e-b21c-7fe80931e42d,21,2020-10-30 17:33:21
551e9c45-3490-49dc-8524-c97c5f2cce4f,41,2020-10-31 05:18:35
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,58,2020-11-03 11:12:28
ba28c03c-966a-4334-8cae-c426e9d83209,100,2020-11-04 04:04:51
5627c847-b50f-486a-ac01-fec29c5ee5b3,12,2020-11-04 13:14:59
53d3af82-a9cc-4b30-89b4-2755f9beaaed,54,2020-11-05 03:02:43
63a02edc-682c-488a-a7ed-98c659b7e6d2,94,2020-11-05 13:21:37
806057da-27ca-4726-85f4-528b828c6f8a,82,2020-11-05 20:35:10
8e0b68d2-5449-4991-ad3e-fae5a8734981,88,2020-11-06 04:55:17
7ba498a7-192f-45b1-9583-6249a8beb5ea,25,2020-11-06 11:00:39
cb927c97-9025-40bb-a563-f20b644946c3,23,2020-11-07 10:01:20
23631745-9811-4e90-8cae-f429c831ee7d,88,2020-11-08 12:42:42
385fc5c2-299a-4f44-b79b-df22fc623278,67,2020-11-09 14:03:37
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,75,2020-11-09 14:06:29
a2d4f53c-f353-4bc0-9640-e3d8203af78e,33,2020-11-10 16:46:11
fe2c931c-4973-4c30-aec6-300aab577f02,19,2020-11-11 22:50:05
fbe7b364-b056-4a93-ab4a-1470077e9a4e,28,2020-11-12 18:34:19
a90ca77c-e839-460d-8047-b5bf1e70f471,90,2020-11-13 00:47:54
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,94,2020-11-13 08:56:49
806057da-27ca-4726-85f4-528b828c6f8a,21,2020-11-16 03:47:28
db3be399-62e2-411d-9724-38550a02d53d,1,2020-11-17 10:24:31
a2d4f53c-f353-4bc0-9640-e3d8203af78e,85,2020-11-17 15:04:33
c11a9aee-95eb-4863-8146-c4c3956d8a02,57,2020-11-18 19:12:02
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,26,2020-11-19 16:31:11
9976c7d6-4d58-4558-8d78-0c9328b73ae1,55,2020-11-20 14:46:24
551e9c45-3490-49dc-8524-c97c5f2cce4f,25,2020-11-20 16:54:43
482520fb-8e69-48f4-8961-3b79e0bd9a44,81,2020-11-20 21:20:30
b76b02ce-f21f-4d42-8ebc-4223dc0980da,92,2020-11-21 00:42:30
30c77848-b0ca-4f48-a78c-b8923b8cf895,73,2020-11-21 09:56:18
806057da-27ca-4726-85f4-528b828c6f8a,81,2020-11-21 23:57:29
4362791f-dea2-41d8-ac56-c80f811a8487,44,2020-11-23 06:09:58
8e0b68d2-5449-4991-ad3e-fae5a8734981,57,2020-11-24 17:40:58
a70ee142-a24f-4aaa-9256-e0e25f3c207b,56,2020-11-24 21:43:25
fdd1ed13-4e10-4bae-8344-63501c51222f,61,2020-11-24 23:47:04
fe2c931c-4973-4c30-aec6-300aab577f02,60,2020-11-25 03:48:20
f73931a6-f397-422d-881b-ff6102beb2db,12,2020-11-26 04:07:47
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,29,2020-11-26 17:30:55
ad49f441-1695-4a70-bb60-8c7cce0b4008,30,2020-11-27 01:45:02
fe2c931c-4973-4c30-aec6-300aab577f02,34,2020-11-27 05:18:32
9d61c089-dc5d-4f57-b993-0733195007d4,61,2020-11-28 09:46:42
c228799f-a20c-41c0-99f7-cbece2d77d88,46,2020-11-29 16:00:12
806057da-27ca-4726-85f4-528b828c6f8a,91,2020-11-29 17:12:01
